"","Kod","Nazwa","rok","WYPADKI_DROGOWE_CTAB_ofiary_smiertelne_na_100_wypadkow_osoba"
"24845",1408000,"Powiat legionowski",2013,10.1
"24846",1409000,"Powiat lipski",2013,14.7
"24847",1410000,"Powiat łosicki",2013,22.6
"24848",1411000,"Powiat makowski",2013,32.4
"24849",1412000,"Powiat miński",2013,11.8
"24850",1413000,"Powiat mławski",2013,14.3
"24851",1414000,"Powiat nowodworski",2013,21.2
"24852",1415000,"Powiat ostrołęcki",2013,21.8
"24853",1416000,"Powiat ostrowski",2013,10.6
"24854",1417000,"Powiat otwocki",2013,11.7
"24855",1418000,"Powiat piaseczyński",2013,12.3
"24856",1419000,"Powiat płocki",2013,14.8
"24857",1420000,"Powiat płoński",2013,20.6
"24858",1421000,"Powiat pruszkowski",2013,10.9
"24859",1422000,"Powiat przasnyski",2013,6.9
"24860",1423000,"Powiat przysuski",2013,7.8
"24861",1424000,"Powiat pułtuski",2013,14.3
"24862",1425000,"Powiat radomski",2013,11.6
"24863",1426000,"Powiat siedlecki",2013,28.1
"24864",1427000,"Powiat sierpecki",2013,17.8
"24865",1428000,"Powiat sochaczewski",2013,16.5
"24866",1429000,"Powiat sokołowski",2013,33.3
"24867",1430000,"Powiat szydłowiecki",2013,13.6
"24868",1432000,"Powiat warszawski zachodni",2013,17.9
"24869",1433000,"Powiat węgrowski",2013,29.1
"24870",1434000,"Powiat wołomiński",2013,30.9
"24871",1435000,"Powiat wyszkowski",2013,16.3
"24872",1436000,"Powiat zwoleński",2013,18.4
"24873",1437000,"Powiat żuromiński",2013,10.3
"24874",1438000,"Powiat żyrardowski",2013,13
"24875",1461000,"Powiat m.Ostrołęka",2013,7.9
"24876",1462000,"Powiat m.Płock",2013,2.5
"24877",1463000,"Powiat m.Radom",2013,1.9
"24878",1464000,"Powiat m.Siedlce",2013,0
"24879",1465000,"Powiat m. st. Warszawa",2013,6.2
"24880",1601000,"Powiat brzeski",2013,19.6
"24881",1602000,"Powiat głubczycki",2013,16.7
"24882",1603000,"Powiat kędzierzyńsko-kozielski",2013,23.5
"24883",1604000,"Powiat kluczborski",2013,24.1
"24884",1605000,"Powiat krapkowicki",2013,22.6
"24885",1606000,"Powiat namysłowski",2013,22.2
"24886",1607000,"Powiat nyski",2013,12.1
"24887",1608000,"Powiat oleski",2013,7.9
"24888",1609000,"Powiat opolski",2013,13.1
"24889",1610000,"Powiat prudnicki",2013,7.7
"24890",1611000,"Powiat strzelecki",2013,9.1
"24891",1661000,"Powiat m.Opole",2013,3.8
"24892",1801000,"Powiat bieszczadzki",2013,6.3
"24893",1802000,"Powiat brzozowski",2013,12.9
"24894",1803000,"Powiat dębicki",2013,5.6
"24895",1804000,"Powiat jarosławski",2013,17
"24896",1805000,"Powiat jasielski",2013,3.9
"24897",1806000,"Powiat kolbuszowski",2013,13.2
"24898",1807000,"Powiat krośnieński",2013,12.1
"24899",1808000,"Powiat leżajski",2013,6.5
"24900",1809000,"Powiat lubaczowski",2013,57.9
"24901",1810000,"Powiat łańcucki",2013,11.6
"24902",1811000,"Powiat mielecki",2013,16
"24903",1812000,"Powiat niżański",2013,8.2
"24904",1813000,"Powiat przemyski",2013,19.2
"24905",1814000,"Powiat przeworski",2013,9.3
"24906",1815000,"Powiat ropczycko-sędziszowski",2013,6.1
"24907",1816000,"Powiat rzeszowski",2013,8
"24908",1817000,"Powiat sanocki",2013,16.1
"24909",1818000,"Powiat stalowowolski",2013,6.8
"24910",1819000,"Powiat strzyżowski",2013,12.7
"24911",1820000,"Powiat tarnobrzeski",2013,11.1
"24912",1821000,"Powiat leski",2013,4.8
"24913",1861000,"Powiat m.Krosno",2013,4.2
"24914",1862000,"Powiat m.Przemyśl",2013,0
"24915",1863000,"Powiat m.Rzeszów",2013,3.3
"24916",1864000,"Powiat m.Tarnobrzeg",2013,7.7
"24917",2001000,"Powiat augustowski",2013,31
"24918",2002000,"Powiat białostocki",2013,17.1
"24919",2003000,"Powiat bielski",2013,25
"24920",2004000,"Powiat grajewski",2013,23.8
"24921",2005000,"Powiat hajnowski",2013,13.3
"24922",2006000,"Powiat kolneński",2013,52.6
"24923",2007000,"Powiat łomżyński",2013,20.4
"24924",2008000,"Powiat moniecki",2013,5
"24925",2009000,"Powiat sejneński",2013,50
"24926",2010000,"Powiat siemiatycki",2013,20.5
"24927",2011000,"Powiat sokólski",2013,32
"24928",2012000,"Powiat suwalski",2013,19.2
"24929",2013000,"Powiat wysokomazowiecki",2013,15.9
"24930",2014000,"Powiat zambrowski",2013,45.5
"24931",2061000,"Powiat m.Białystok",2013,5.9
"24932",2062000,"Powiat m.Łomża",2013,2.9
"24933",2063000,"Powiat m.Suwałki",2013,7.1
"24934",2201000,"Powiat bytowski",2013,8.4
"24935",2202000,"Powiat chojnicki",2013,7.1
"24936",2203000,"Powiat człuchowski",2013,23.4
"24937",2204000,"Powiat gdański",2013,4.9
"24938",2205000,"Powiat kartuski",2013,4.1
"24939",2206000,"Powiat kościerski",2013,7.5
"24940",2207000,"Powiat kwidzyński",2013,12.7
"24941",2208000,"Powiat lęborski",2013,11.8
"24942",2209000,"Powiat malborski",2013,7.8
"24943",2210000,"Powiat nowodworski",2013,12.2
"24944",2211000,"Powiat pucki",2013,14.2
"24945",2212000,"Powiat słupski",2013,11.1
"24946",2213000,"Powiat starogardzki",2013,4.5
"24947",2214000,"Powiat tczewski",2013,3.9
"24948",2215000,"Powiat wejherowski",2013,8.8
"24949",2216000,"Powiat sztumski",2013,9.1
"24950",2261000,"Powiat m.Gdańsk",2013,3.1
"24951",2262000,"Powiat m.Gdynia",2013,5
"24952",2263000,"Powiat m.Słupsk",2013,4.2
"24953",2264000,"Powiat m.Sopot",2013,11.5
"24954",2401000,"Powiat będziński",2013,16
"24955",2402000,"Powiat bielski",2013,6.9
"24956",2403000,"Powiat cieszyński",2013,5.5
"24957",2404000,"Powiat częstochowski",2013,9.4
"24958",2405000,"Powiat gliwicki",2013,7
"24959",2406000,"Powiat kłobucki",2013,20
"24960",2407000,"Powiat lubliniecki",2013,13.6
"24961",2408000,"Powiat mikołowski",2013,4.5
"24962",2409000,"Powiat myszkowski",2013,4.2
"24963",2410000,"Powiat pszczyński",2013,8.3
"24964",2411000,"Powiat raciborski",2013,6.5
"24965",2412000,"Powiat rybnicki",2013,5.1
"24966",2413000,"Powiat tarnogórski",2013,3.5
"24967",2414000,"Powiat bieruńsko-lędziński",2013,2.7
"24968",2415000,"Powiat wodzisławski",2013,9.5
"24969",2416000,"Powiat zawierciański",2013,11
"24970",2417000,"Powiat żywiecki",2013,3.4
"24971",2461000,"Powiat m.Bielsko-Biała",2013,6.9
"24972",2462000,"Powiat m.Bytom",2013,3.3
"24973",2463000,"Powiat m.Chorzów",2013,5
"24974",2464000,"Powiat m.Częstochowa",2013,2.8
"24975",2465000,"Powiat m.Dąbrowa Górnicza",2013,8.7
"24976",2466000,"Powiat m.Gliwice",2013,2.1
"24977",2467000,"Powiat m.Jastrzębie-Zdrój",2013,3.2
"24978",2468000,"Powiat m.Jaworzno",2013,5.9
"24979",2469000,"Powiat m.Katowice",2013,6.9
"24980",2470000,"Powiat m.Mysłowice",2013,3.6
"24981",2471000,"Powiat m.Piekary Śląskie",2013,4.8
"24982",2472000,"Powiat m.Ruda Śląska",2013,2.1
"24983",2473000,"Powiat m.Rybnik",2013,9.9
"24984",2474000,"Powiat m.Siemianowice Śląskie",2013,8.3
"24985",2475000,"Powiat m.Sosnowiec",2013,2.9
"24986",2476000,"Powiat m.Świętochłowice",2013,7.1
"24987",2477000,"Powiat m.Tychy",2013,8.7
"24988",2478000,"Powiat m.Zabrze",2013,4.9
"24989",2479000,"Powiat m.Żory",2013,4.5
"24990",2601000,"Powiat buski",2013,15.4
"24991",2602000,"Powiat jędrzejowski",2013,17.3
"24992",2603000,"Powiat kazimierski",2013,6.7
"24993",2604000,"Powiat kielecki",2013,8.7
"24994",2605000,"Powiat konecki",2013,16.3
"24995",2606000,"Powiat opatowski",2013,25.4
"24996",2607000,"Powiat ostrowiecki",2013,27.3
"24997",2608000,"Powiat pińczowski",2013,9.4
"24998",2609000,"Powiat sandomierski",2013,10.6
"24999",2610000,"Powiat skarżyski",2013,8.5
"25000",2611000,"Powiat starachowicki",2013,7.6
"25001",2612000,"Powiat staszowski",2013,14.6
"25002",2613000,"Powiat włoszczowski",2013,15.4
"25003",2661000,"Powiat m.Kielce",2013,4.1
"25004",2801000,"Powiat bartoszycki",2013,16.3
"25005",2802000,"Powiat braniewski",2013,8.8
"25006",2803000,"Powiat działdowski",2013,12.5
"25007",2804000,"Powiat elbląski",2013,11.6
"25008",2805000,"Powiat ełcki",2013,8.2
"25009",2806000,"Powiat giżycki",2013,15.2
"25010",2807000,"Powiat iławski",2013,7.5
"25011",2808000,"Powiat kętrzyński",2013,13.5
"25012",2809000,"Powiat lidzbarski",2013,13.5
"25013",2810000,"Powiat mrągowski",2013,12.1
"25014",2811000,"Powiat nidzicki",2013,10.3
"25015",2812000,"Powiat nowomiejski",2013,12
"25016",2813000,"Powiat olecki",2013,25.9
"25017",2814000,"Powiat olsztyński",2013,13.5
"25018",2815000,"Powiat ostródzki",2013,13
"25019",2816000,"Powiat piski",2013,14.5
"25020",2817000,"Powiat szczycieński",2013,9
"25021",2818000,"Powiat gołdapski",2013,5.1
"25022",2819000,"Powiat węgorzewski",2013,8.8
"25023",2861000,"Powiat m.Elbląg",2013,3.8
"25024",2862000,"Powiat m.Olsztyn",2013,1.3
"25025",3001000,"Powiat chodzieski",2013,25
"25026",3002000,"Powiat czarnkowsko-trzcianecki",2013,19.6
"25027",3003000,"Powiat gnieźnieński",2013,11.1
"25028",3004000,"Powiat gostyński",2013,21.4
"25029",3005000,"Powiat grodziski",2013,24
"25030",3006000,"Powiat jarociński",2013,18.4
"25031",3007000,"Powiat kaliski",2013,17.6
"25032",3008000,"Powiat kępiński",2013,33.3
"25033",3009000,"Powiat kolski",2013,8.6
"25034",3010000,"Powiat koniński",2013,6.9
"25035",3011000,"Powiat kościański",2013,8.8
"25036",3012000,"Powiat krotoszyński",2013,27
"25037",3013000,"Powiat leszczyński",2013,10
"25038",3014000,"Powiat międzychodzki",2013,16.7
"25039",3015000,"Powiat nowotomyski",2013,10.8
"25040",3016000,"Powiat obornicki",2013,30.6
"25041",3017000,"Powiat ostrowski",2013,8.3
"25042",3018000,"Powiat ostrzeszowski",2013,11.6
"25043",3019000,"Powiat pilski",2013,12.1
"25044",3020000,"Powiat pleszewski",2013,12
"25045",3021000,"Powiat poznański",2013,11.1
"25046",3022000,"Powiat rawicki",2013,2.7
"25047",3023000,"Powiat słupecki",2013,16.7
"25048",3024000,"Powiat szamotulski",2013,23.9
"25049",3025000,"Powiat średzki",2013,11.1
"25050",3026000,"Powiat śremski",2013,6.3
"25051",3027000,"Powiat turecki",2013,14.3
"25052",3028000,"Powiat wągrowiecki",2013,13.3
"25053",3029000,"Powiat wolsztyński",2013,11.8
"25054",3030000,"Powiat wrzesiński",2013,9.4
"25055",3031000,"Powiat złotowski",2013,14.8
"25056",3061000,"Powiat m.Kalisz",2013,8.3
"25057",3062000,"Powiat m.Konin",2013,4.3
"25058",3063000,"Powiat m.Leszno",2013,2.4
"25059",3064000,"Powiat m.Poznań",2013,5.7
"25060",3201000,"Powiat białogardzki",2013,16.7
"25061",3202000,"Powiat choszczeński",2013,7.3
"25062",3203000,"Powiat drawski",2013,35.1
"25063",3204000,"Powiat goleniowski",2013,20.8
"25064",3205000,"Powiat gryficki",2013,40
"25065",3206000,"Powiat gryfiński",2013,13.6
"25066",3207000,"Powiat kamieński",2013,22.9
"25067",3208000,"Powiat kołobrzeski",2013,2.7
"25068",3209000,"Powiat koszaliński",2013,26.5
"25069",3210000,"Powiat myśliborski",2013,13
"25070",3211000,"Powiat policki",2013,9.7
"25071",3212000,"Powiat pyrzycki",2013,17.6
"25072",3213000,"Powiat sławieński",2013,25.7
"25073",3214000,"Powiat stargardzki",2013,16.9
"25074",3215000,"Powiat szczecinecki",2013,12.8
"25075",3216000,"Powiat świdwiński",2013,17.2
"25076",3217000,"Powiat wałecki",2013,18.5
"25077",3218000,"Powiat łobeski",2013,9.1
"25078",3261000,"Powiat m.Koszalin",2013,3
"25079",3262000,"Powiat m.Szczecin",2013,2.5
"25080",3263000,"Powiat m.Świnoujście",2013,5
"25081",201000,"Powiat bolesławiecki",2014,15.7
"25082",202000,"Powiat dzierżoniowski",2014,13
"25083",203000,"Powiat głogowski",2014,10.3
"25084",204000,"Powiat górowski",2014,2.4
"25085",205000,"Powiat jaworski",2014,6.3
"25086",206000,"Powiat jeleniogórski",2014,17.1
"25087",207000,"Powiat kamiennogórski",2014,26.5
"25088",208000,"Powiat kłodzki",2014,11.8
"25089",209000,"Powiat legnicki",2014,7
"25090",210000,"Powiat lubański",2014,27.8
"25091",211000,"Powiat lubiński",2014,20
"25092",212000,"Powiat lwówecki",2014,13.6
"25093",213000,"Powiat milicki",2014,2.9
"25094",214000,"Powiat oleśnicki",2014,30
"25095",215000,"Powiat oławski",2014,10
"25096",216000,"Powiat polkowicki",2014,41.4
"25097",217000,"Powiat strzeliński",2014,16.2
"25098",218000,"Powiat średzki",2014,20
"25099",219000,"Powiat świdnicki",2014,8.7
"25100",220000,"Powiat trzebnicki",2014,14.1
"25101",221000,"Powiat wałbrzyski",2014,6.6
"25102",222000,"Powiat wołowski",2014,20
"25103",223000,"Powiat wrocławski",2014,8.8
"25104",224000,"Powiat ząbkowicki",2014,8.2
"25105",225000,"Powiat zgorzelecki",2014,21.1
"25106",226000,"Powiat złotoryjski",2014,15.4
"25107",261000,"Powiat m.Jelenia Góra",2014,5.3
"25108",262000,"Powiat m.Legnica",2014,3.4
"25109",264000,"Powiat m.Wrocław",2014,3.7
"25110",265000,"Powiat m.Wałbrzych od 2013",2014,3.2
"25111",401000,"Powiat aleksandrowski",2014,10
"25112",402000,"Powiat brodnicki",2014,27.9
"25113",403000,"Powiat bydgoski",2014,18.6
"25114",404000,"Powiat chełmiński",2014,43.3
"25115",405000,"Powiat golubsko-dobrzyński",2014,0
"25116",406000,"Powiat grudziądzki",2014,17.9
"25117",407000,"Powiat inowrocławski",2014,17.1
"25118",408000,"Powiat lipnowski",2014,20.7
"25119",409000,"Powiat mogileński",2014,31.6
"25120",410000,"Powiat nakielski",2014,16.7
"25121",411000,"Powiat radziejowski",2014,40
"25122",412000,"Powiat rypiński",2014,25
"25123",413000,"Powiat sępoleński",2014,18.2
"25124",414000,"Powiat świecki",2014,21.6
"25125",415000,"Powiat toruński",2014,43.6
"25126",416000,"Powiat tucholski",2014,42.1
"25127",417000,"Powiat wąbrzeski",2014,13.3
"25128",418000,"Powiat włocławski",2014,15.5
"25129",419000,"Powiat żniński",2014,19.6
"25130",461000,"Powiat m.Bydgoszcz",2014,2.9
"25131",462000,"Powiat m.Grudziądz",2014,10.3
"25132",463000,"Powiat m.Toruń",2014,13.8
"25133",464000,"Powiat m.Włocławek",2014,12.2
"25134",601000,"Powiat bialski",2014,26.3
"25135",602000,"Powiat biłgorajski",2014,9.2
"25136",603000,"Powiat chełmski",2014,14.6
"25137",604000,"Powiat hrubieszowski",2014,17.1
"25138",605000,"Powiat janowski",2014,14.6
"25139",606000,"Powiat krasnostawski",2014,30
"25140",607000,"Powiat kraśnicki",2014,9.1
"25141",608000,"Powiat lubartowski",2014,21.7
"25142",609000,"Powiat lubelski",2014,16.3
"25143",610000,"Powiat łęczyński",2014,41
"25144",611000,"Powiat łukowski",2014,11.7
"25145",612000,"Powiat opolski",2014,2.2
"25146",613000,"Powiat parczewski",2014,16.7
"25147",614000,"Powiat puławski",2014,9.6
"25148",615000,"Powiat radzyński",2014,16.9
"25149",616000,"Powiat rycki",2014,9.6
"25150",617000,"Powiat świdnicki",2014,14.7
"25151",618000,"Powiat tomaszowski",2014,4.8
"25152",619000,"Powiat włodawski",2014,30.8
"25153",620000,"Powiat zamojski",2014,24.5
"25154",661000,"Powiat m.Biała Podlaska",2014,9.5
"25155",662000,"Powiat m.Chełm",2014,7.4
"25156",663000,"Powiat m.Lublin",2014,7.1
"25157",664000,"Powiat m.Zamość",2014,3.4
"25158",801000,"Powiat gorzowski",2014,15.4
"25159",802000,"Powiat krośnieński",2014,9.4
"25160",803000,"Powiat międzyrzecki",2014,6.5
"25161",804000,"Powiat nowosolski",2014,10
"25162",805000,"Powiat słubicki",2014,19
"25163",806000,"Powiat strzelecko-drezdenecki",2014,12.9
"25164",807000,"Powiat sulęciński",2014,9.1
"25165",808000,"Powiat świebodziński",2014,15.4
"25166",809000,"Powiat zielonogórski",2014,17.2
"25167",810000,"Powiat żagański",2014,14.8
"25168",811000,"Powiat żarski",2014,7.1
"25169",812000,"Powiat wschowski",2014,20
"25170",861000,"Powiat m.Gorzów Wielkopolski",2014,6.1
"25171",862000,"Powiat m.Zielona Góra",2014,5.6
"25172",1001000,"Powiat bełchatowski",2014,8.6
"25173",1002000,"Powiat kutnowski",2014,5.5
"25174",1003000,"Powiat łaski",2014,9.8
"25175",1004000,"Powiat łęczycki",2014,16.4
"25176",1005000,"Powiat łowicki",2014,15.7
"25177",1006000,"Powiat łódzki wschodni",2014,13.1
"25178",1007000,"Powiat opoczyński",2014,8.2
"25179",1008000,"Powiat pabianicki",2014,6.7
"25180",1009000,"Powiat pajęczański",2014,12.8
"25181",1010000,"Powiat piotrkowski",2014,12.5
"25182",1011000,"Powiat poddębicki",2014,13
"25183",1012000,"Powiat radomszczański",2014,7.5
"25184",1013000,"Powiat rawski",2014,9.1
"25185",1014000,"Powiat sieradzki",2014,20.2
"25186",1015000,"Powiat skierniewicki",2014,10.5
"25187",1016000,"Powiat tomaszowski",2014,11
"25188",1017000,"Powiat wieluński",2014,12.7
"25189",1018000,"Powiat wieruszowski",2014,10.3
"25190",1019000,"Powiat zduńskowolski",2014,4.3
"25191",1020000,"Powiat zgierski",2014,9.1
"25192",1021000,"Powiat brzeziński",2014,10.2
"25193",1061000,"Powiat m.Łódź",2014,2.3
"25194",1062000,"Powiat m.Piotrków Trybunalski",2014,3
"25195",1063000,"Powiat m.Skierniewice",2014,4
"25196",1201000,"Powiat bocheński",2014,6.3
"25197",1202000,"Powiat brzeski",2014,7.6
"25198",1203000,"Powiat chrzanowski",2014,5.3
"25199",1204000,"Powiat dąbrowski",2014,9.3
"25200",1205000,"Powiat gorlicki",2014,23.8
"25201",1206000,"Powiat krakowski",2014,5.2
"25202",1207000,"Powiat limanowski",2014,17.3
"25203",1208000,"Powiat miechowski",2014,7.9
"25204",1209000,"Powiat myślenicki",2014,4.4
"25205",1210000,"Powiat nowosądecki",2014,6.3
"25206",1211000,"Powiat nowotarski",2014,6.9
"25207",1212000,"Powiat olkuski",2014,12
"25208",1213000,"Powiat oświęcimski",2014,13.1
"25209",1214000,"Powiat proszowicki",2014,8.8
"25210",1215000,"Powiat suski",2014,11.1
"25211",1216000,"Powiat tarnowski",2014,15.2
"25212",1217000,"Powiat tatrzański",2014,2.7
"25213",1218000,"Powiat wadowicki",2014,9.6
"25214",1219000,"Powiat wielicki",2014,13.6
"25215",1261000,"Powiat m.Kraków",2014,1.3
"25216",1262000,"Powiat m.Nowy Sącz",2014,3.9
"25217",1263000,"Powiat m.Tarnów",2014,2.6
"25218",1401000,"Powiat białobrzeski",2014,10
"25219",1402000,"Powiat ciechanowski",2014,28.6
"25220",1403000,"Powiat garwoliński",2014,14.4
"25221",1404000,"Powiat gostyniński",2014,16.1
"25222",1405000,"Powiat grodziski",2014,6.5
"25223",1406000,"Powiat grójecki",2014,10.9
"25224",1407000,"Powiat kozienicki",2014,12.7
"25225",1408000,"Powiat legionowski",2014,15.1
"25226",1409000,"Powiat lipski",2014,24.1
"25227",1410000,"Powiat łosicki",2014,25.9
"25228",1411000,"Powiat makowski",2014,18.4
"25229",1412000,"Powiat miński",2014,11.1
"25230",1413000,"Powiat mławski",2014,21.4
"25231",1414000,"Powiat nowodworski",2014,26.4
"25232",1415000,"Powiat ostrołęcki",2014,9
"25233",1416000,"Powiat ostrowski",2014,23.3
"25234",1417000,"Powiat otwocki",2014,14.9
"25235",1418000,"Powiat piaseczyński",2014,13.2
"25236",1419000,"Powiat płocki",2014,10.9
"25237",1420000,"Powiat płoński",2014,31
"25238",1421000,"Powiat pruszkowski",2014,4.3
"25239",1422000,"Powiat przasnyski",2014,17.1
"25240",1423000,"Powiat przysuski",2014,16.7
"25241",1424000,"Powiat pułtuski",2014,23.7
"25242",1425000,"Powiat radomski",2014,13.1
"25243",1426000,"Powiat siedlecki",2014,29.2
"25244",1427000,"Powiat sierpecki",2014,9
"25245",1428000,"Powiat sochaczewski",2014,25.3
"25246",1429000,"Powiat sokołowski",2014,23.7
"25247",1430000,"Powiat szydłowiecki",2014,20
"25248",1432000,"Powiat warszawski zachodni",2014,13.9
"25249",1433000,"Powiat węgrowski",2014,15.5
"25250",1434000,"Powiat wołomiński",2014,19.3
"25251",1435000,"Powiat wyszkowski",2014,16.7
"25252",1436000,"Powiat zwoleński",2014,12.5
"25253",1437000,"Powiat żuromiński",2014,12.5
"25254",1438000,"Powiat żyrardowski",2014,12.1
"25255",1461000,"Powiat m.Ostrołęka",2014,2.5
"25256",1462000,"Powiat m.Płock",2014,3.4
"25257",1463000,"Powiat m.Radom",2014,2.5
"25258",1464000,"Powiat m.Siedlce",2014,3.2
"25259",1465000,"Powiat m. st. Warszawa",2014,5.9
"25260",1601000,"Powiat brzeski",2014,13.7
"25261",1602000,"Powiat głubczycki",2014,33.3
"25262",1603000,"Powiat kędzierzyńsko-kozielski",2014,18.6
"25263",1604000,"Powiat kluczborski",2014,15.8
"25264",1605000,"Powiat krapkowicki",2014,43.3
"25265",1606000,"Powiat namysłowski",2014,20.7
"25266",1607000,"Powiat nyski",2014,18.9
"25267",1608000,"Powiat oleski",2014,23.7
"25268",1609000,"Powiat opolski",2014,9.9
"25269",1610000,"Powiat prudnicki",2014,8.3
"25270",1611000,"Powiat strzelecki",2014,24.6
"25271",1661000,"Powiat m.Opole",2014,2.2
"25272",1801000,"Powiat bieszczadzki",2014,12.5
"25273",1802000,"Powiat brzozowski",2014,16.7
"25274",1803000,"Powiat dębicki",2014,12.3
"25275",1804000,"Powiat jarosławski",2014,15.6
"25276",1805000,"Powiat jasielski",2014,12.5
"25277",1806000,"Powiat kolbuszowski",2014,14.3
"25278",1807000,"Powiat krośnieński",2014,11
"25279",1808000,"Powiat leżajski",2014,20.7
"25280",1809000,"Powiat lubaczowski",2014,30
"25281",1810000,"Powiat łańcucki",2014,7
"25282",1811000,"Powiat mielecki",2014,15.6
"25283",1812000,"Powiat niżański",2014,15.7
"25284",1813000,"Powiat przemyski",2014,21.1
"25285",1814000,"Powiat przeworski",2014,2.3
"25286",1815000,"Powiat ropczycko-sędziszowski",2014,7.1
"25287",1816000,"Powiat rzeszowski",2014,6.4
"25288",1817000,"Powiat sanocki",2014,20.5
"25289",1818000,"Powiat stalowowolski",2014,2.9
"25290",1819000,"Powiat strzyżowski",2014,26.3
"25291",1820000,"Powiat tarnobrzeski",2014,11.8
